,Name,Brand,Price,Link
277,"Acer Nitro 5 AN515-58-74EF Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" QHD 165Hz Gaming Laptop",Acer,218000,https://www.startech.com.bd/acer-nitro-5-an515-58-74ef-core-i7-12th-gen-gaming-laptop
278,"MSI Summit E16 Flip Evo A13MT Core i7 13th Gen 16GB RAM 16"" FHD+ 165Hz Touch Laptop",MSI,219900,https://www.startech.com.bd/msi-summit-e16-flip-evo-a13mt-core-i7-13th-gen-laptop
279,"Acer Predator Helios 300 PH315-54-78C9 Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" FHD 300Hz Gaming Laptop",Acer,220000,https://www.startech.com.bd/acer-predator-helios-300-ph315-54-78c9-fhd-gaming-laptop
280,"MSI Creator Z16 A11UET Core i7 11th Gen RTX 3060 Max-Q 6GB Graphics 16"" QHD Gaming Laptop",MSI,223500,https://www.startech.com.bd/msi-creator-z16-a11uet-16-inch-qhd-gaming-laptop
281,"GIGABYTE Aorus 15P XD Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" FHD Gaming Laptop",GIGABYTE,224000,https://www.startech.com.bd/gigabyte-aorus-15p-xd-core-i7-11th-gen-gaming-laptop
282,GIGABYTE AERO 5 KE4 Core i7 12th Gen RTX 3060 6GB Graphics 15.6'' 4K UHD OLED Gaming Laptop,GIGABYTE,224000,https://www.startech.com.bd/gigabyte-aero-5-ke4-core-i7-12th-gen-gaming-laptop
283,"ASUS Zenbook Pro 14 Duo OLED UX8402ZA-M3031W Core i7 12th Gen 14.5"" 2.8K Touch Laptop",ASUS,224990,https://www.startech.com.bd/asus-zenbook-pro-14-duo-oled-ux8402za-core-i7-12th-gen-laptop
284,"GIGABYTE Aorus 15G XC Core i7 10th Gen RTX 3070Q 8GB Graphics 15.6"" 240Hz FHD Gaming Laptop",GIGABYTE,227000,https://www.startech.com.bd/gigabyte-aorus-15g-xc-core-i7-gaming-laptop
285,"MSI Vector GP66 12UEO Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 240Hz Gaming Laptop",MSI,229000,https://www.startech.com.bd/msi-vector-gp66-12ueo-core-i7-12th-gen-gaming-laptop
286,"ASUS ROG Strix G15 G713RM Ryzen 7 6800H RTX 3060 6GB Graphics 17.3"" FHD WV Gaming Laptop",ASUS,232000,https://www.startech.com.bd/asus-rog-strix-g15-g713rm-ryzen-7-6800h-fhd-gaming-laptop
287,"MSI Sword 15 A12VF Core i7 12th Gen 16GB RAM RTX 4060 8GB Graphics 15.6"" FHD 144Hz Gaming Laptop",MSI,234900,https://www.startech.com.bd/msi-sword-15-a12vf-core-i7-12th-gen-gaming-laptop
288,Lenovo ThinkPad X1 Carbon Gen 9 Core i7 14 Inch WUXGA IPS Laptop,Lenovo,238000,https://www.startech.com.bd/lenovo-thinkpad-x1-carbon-gen-9-core-i7-laptop
289,"HP OMEN 16-c0456AX Ryzen 9 5900H RTX 3070 8GB Graphics 16.1"" FHD Gaming Laptop",HP,240000,https://www.startech.com.bd/hp-omen-16-c0456ax-ryzen-9-5900h-gaming-laptop
290,"MSI Katana 15 B13VEK Core i7 13th Gen 16GB RAM RTX 4050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",MSI,249900,https://www.startech.com.bd/msi-katana-15-b13vek-core-i7-13th-gen-gaming-laptop
291,"ASUS Zenbook Pro 14 Duo OLED UX8402ZE-M3050W Core i7 12th Gen RTX 3050 Ti 4GB Graphics 14.5"" 2.8K Touch Laptop",ASUS,249990,https://www.startech.com.bd/asus-zenbook-pro-14-duo-oled-ux8402ze-core-i7-12th-gen-laptop
292,"Apple MacBook Pro 14-Inch M1 Pro Chip, 16GB RAM, 512GB SSD (MKGR3LL/A) Silver 2021",Apple,252000,https://www.startech.com.bd/apple-macbook-pro-14-inch-m1-pro-chip-silver
293,"MSI Katana 17 B13VEK Core i7 13th Gen 16GB RAM RTX 4050 6GB Graphics 17.3"" FHD 144Hz Gaming Laptop",MSI,254900,https://www.startech.com.bd/msi-katana-17-b13vek-core-i7-13th-gen-gaming-laptop
294,"Apple MacBook Pro 14-Inch M1 Pro Chip, 16GB RAM, 1TB SSD (MKGQ3) Space Grey 2021",Apple,258000,https://www.startech.com.bd/apple-macbook-pro-14-inch-m1-pro-chip-1tb-ssd-space-grey
295,"Asus ROG Zephyrus G14 GA402RJ Ryzen 9 6900HS RX 6700S 8GB Graphics 14"" WQXGA Gaming Laptop",Asus,260000,https://www.startech.com.bd/asus-rog-zephyrus-g14-ga402rj-ryzen-9-6900hs-14-inch-wqxga-laptop
296,"Apple MacBook Pro 16-Inch M1 Pro Chip, 16GB RAM, 512GB SSD (MK1E3ZP/A) Silver 2021",Apple,265000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-silver
297,"Asus ROG Zephyrus G15 GA503RM Ryzen 7 6800HS 16GB RAM RTX 3060 15.6"" WQHD Gaming Laptop",Asus,265000,https://www.startech.com.bd/asus-rog-zephyrus-g15-ga503rm-ryzen-7-gaming-laptop
298,"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 7 5800H RTX 3060 6GB Graphics 16"" OLED Laptop",ASUS,275000,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-7-5800h-laptop
299,"Apple MacBook Pro 16-Inch M1 Pro Chip, 16GB RAM, 1TB SSD (MK193) Space Gray 2021",Apple,279000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-1tb-ssd-space-gray
300,"Microsoft Surface Laptop Studio Core i7 11th Gen 32GB RAM 1TB SSD 14.4"" Touchscreen 2-in-1 Laptop (ABY-00001)",Microsoft,294000,https://www.startech.com.bd/microsoft-surface-laptop-studio-core-i7-2-in-1-laptop
301,"Razer Blade 15 Advanced Model Core i7 11th Gen 16GB RAM RTX3070 8GB Graphics 15.6"" FHD 360Hz Gaming Laptop",Razer,299000,https://www.startech.com.bd/razer-blade-15-advanced-model-i7-11th-gen-rtx3070-gaming-laptop
302,"Apple MacBook Pro 16-Inch M1 Pro Chip, 16GB RAM, 1TB SSD (MK1F3ZP/A) Silver 2021",Apple,299000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-1tb-ssd-silver
303,"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 9 5900HX RTX 3060 6GB Graphics 16"" OLED Laptop",ASUS,302000,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-9-5900hx-laptop
304,"Lenovo Legion 7 16ACHg6 Ryzen 7 5800H RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop",Lenovo,307000,https://www.startech.com.bd/lenovo-legion-7-16achg6-ryzen-7-5800h-gaming-laptop
305,"Asus ROG Flow X13 GV301QE Ryzen 9 5980HS RTX 3050 Ti 4GB Graphics (ROG XG Mobile GC31S with RTX 3080), 13.4"" 120Hz WUXGA Touch Gaming Laptop",Asus,330000,https://www.startech.com.bd/asus-rog-flow-x13-gv301qe-ryzen-9-gaming-laptop
306,"Lenovo Legion 7 16ACHg6 Ryzen 9 5900HX RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop",Lenovo,333000,https://www.startech.com.bd/lenovo-legion-7-16achg6-ryzen-9-5900hx-gaming-laptop
307,"ASUS ProArt Studiobook 16 OLED H5600QR Ryzen 9 5900HX RTX 3070 8GB Graphics 16"" OLED Laptop",ASUS,333000,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qr-ryzen-9-5900hx-laptop
308,"MSI Vector GP77 13VG Core i7 13th Gen 16GB RAM 2TB SSD RTX 4070 8GB Graphics 17.3"" 2K QHD 240Hz Gaming Laptop",MSI,339900,https://www.startech.com.bd/msi-vector-gp77-13vg-core-i7-13th-gen-gaming-laptop
309,Apple MacBook Pro 16-inch M2 Pro 16GB RAM 1TB SSD Space Gray (MNW93),Apple,355000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m2-pro-space-gray
310,"ASUS Zenbook Pro 16X OLED UX7602ZM-ME132W Core i9 12th Gen RTX 3060 6GB Graphics 16"" 4K Touch Laptop",ASUS,364990,https://www.startech.com.bd/asus-zenbook-pro-16x-oled-ux7602zm-core-i9-12th-gen-laptop
311,"ASUS ProArt Studiobook Pro 16 OLED W7600H3A Core i7 11th Gen RTX A3000 6GB Graphics 16"" OLED Laptop",ASUS,365000,https://www.startech.com.bd/asus-proart-studiobook-pro-16-oled-w7600h3a-i7-11th-gen-a3000-6gb-graphics-laptop
312,Apple MacBook Pro 16-Inch M1 Pro Chip 32GB RAM 1TB SSD Space Gray (Z14W00105),Apple,390000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-32gb-ram-1tb-ssd-space-gray
313,"ASUS ZenBook 17 Fold OLED UX9702 Core i7 12th Gen 16GB RAM 1TB SSD 17.3"" Touch Display Foled Laptop",ASUS,399990,https://www.startech.com.bd/asus-zenbook-17-fold-oled-laptop
314,"Apple MacBook Pro 14-Inch M1 Max Chip, 32GB RAM, 1TB SSD (Z15H00107) Space Grey, Late 2021",Apple,399999,https://www.startech.com.bd/apple-macbook-pro-14-inch-m1-max-chip-1tb-ssd
315,Apple MacBook Pro 16-Inch M1 Max Chip 64GB RAM 4TB SSD Space Gray (MK233LL/A),Apple,620000,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-max-chip-4tb-ssd-space-gray
316,"MSI Titan GT77HX 13VI Core i9 13th Gen 64GB RAM 4TB SSD RTX 4090 16GB Graphics 17.3"" 4K UHD 144Hz Gaming Laptop",MSI,774900,https://www.startech.com.bd/msi-titan-gt77hx-13vi-core-i9-13th-gen-gaming-laptop
317,"HP 15s-fq3617TU Celeron N4500 15.6"" FHD Laptop",HP,46000,https://www.startech.com.bd/hp-15s-fq3617tu-celeron-n4500-laptop
